Route_Name,Route_Link,Bus_Name,Bus_Type,Departure_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,City Express (Jackson),AC Seater (2+2),08:00,04h 00m,12:00,3.8,370,12 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,Non AC Seater (2+3),16:10,04h 50m,21:00,3.7,220,40 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),05:55,04h 20m,10:15,3.7,352,38 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),19:25,03h 55m,23:20,3.7,299,36 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),19:25,03h 55m,23:20,3.7,250,41 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),23:50,04h 55m,04:45,3.7,324,40 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),10:15,06h 15m,16:30,3.7,349,46 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,Non AC Seater (2+3),09:00,04h 30m,13:30,3.7,199,32 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Basu Travels,A/C Seater Push Back (2+3),23:55,03h 35m,03:30,3.7,469,61 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),06:00,03h 45m,09:45,3.7,333,36 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Subhadip Travels(Jagannath),A/C Executive (2+3),07:30,04h 30m,12:00,2.8,441,21 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,A/C Seater / Sleeper (2+2),01:20,03h 35m,04:55,3.7,349,45 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),00:25,04h 05m,04:30,3.7,324,41 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),11:51,04h 39m,16:30,3.7,323,46 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),17:20,04h 00m,21:20,3.7,249,46 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,SANTOSH BUS SERVICE,AC Seater (2+3),18:30,04h 30m,23:00,3.7,299,46 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Basu Travels,A/C Seater Push Back (2+3),14:32,03h 43m,18:15,3.7,390,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Aradhana Travel,A/C Seater / Sleeper (2+1),03:15,03h 40m,06:55,3.6,700,45 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Maa Gauri),A/C Seater (2+3),09:30,04h 30m,14:00,3.3,299,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels(Janhabi),A/C Seater Push Back (2+3),16:45,04h 00m,20:45,3.3,299,24 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Maa Gauri),A/C Seater Push Back (2+3),12:30,04h 10m,16:40,3.3,299,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels(Maa Chandi),A/C Seater / Sleeper (2+2),22:10,06h 20m,04:30,3.3,347,35 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels (Santosh),A/C Seater / Sleeper (2+2),01:20,04h 10m,05:30,3.3,333,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sagufta Travels(Sonamoni),A/C Seater Push Back (2+3),11:20,04h 40m,16:00,3.3,299,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Maa Gouri),AC Seater (2+3),11:07,04h 13m,15:20,3.1,320,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Maa Gouri),AC Seater (2+3),12:40,04h 00m,16:40,3.1,370,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan,AC Seater (2+3),06:30,04h 00m,10:30,3.1,370,25 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Sathi),A/C Seater (2+3),17:40,03h 35m,21:15,3.1,320,25 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Arunita Paribahan,A/C Executive (2+3),09:30,04h 00m,13:30,3.1,420,21 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Ruposhi),AC Seater (2+3),15:55,04h 15m,20:10,3.1,370,30 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Shinjini),AC Seater (2+3),12:20,04h 00m,16:20,3.1,390,36 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Arunita Paribahan,A/C Seater (2+3),10:08,04h 07m,14:15,3.1,420,36 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Arunita Paribahan,A/C Seater (2+3),06:05,03h 55m,10:00,3.1,420,21 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Arunita Paribahan,AC Seater (2+2),23:45,04h 15m,04:00,3.1,470,21 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Bhorpet),AC Seater (2+2),23:55,04h 20m,04:15,3.1,420,29 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Paribahan (Shinjini),AC Seater (2+2),23:45,04h 15m,04:00,3.1,420,16 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Anadi Travels (Disha Gold),A/C Seater Push Back (2+3),23:00,05h 30m,04:30,1.0,500,60 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Subhadip Travels(Kojagar),Non AC Seater (2+3),16:50,04h 20m,21:10,2.8,468,31 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Subhadip Travels(Jagannath),A/C Executive (2+3),08:00,04h 05m,12:05,2.8,468,21 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Subhadip Travels(Radha Gobinda),A/C Seater (2+3),15:25,04h 55m,20:20,2.8,468,66 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Subhadip Travels,A/C Executive (2+3),17:20,03h 30m,20:50,2.8,468,46 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba,A/C Push Back (2+3),15:15,04h 00m,19:15,2.5,370,19 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Pariseba(Santosh),AC Seater (2+3),19:05,03h 55m,23:00,2.5,370,15 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba,AC Seater (2+3),14:45,04h 00m,18:45,2.5,370,41 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Sree Jagannath Travels,A/C Seater Push Back (2+3),07:40,04h 40m,12:20,2.5,449,36 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan,A/C Executive (2+3),08:00,05h 00m,13:00,2.5,420,41 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan(Parameswar),A/C Seater (2+3),21:50,04h 10m,02:00,2.5,450,15 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan (Satya),AC Seater (2+3),05:00,03h 40m,08:40,2.5,400,29 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba,AC Seater (2+3),19:30,04h 10m,23:40,2.5,370,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba,AC Seater (2+3),19:05,04h 10m,23:15,2.5,370,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba,AC Seater (2+3),05:20,03h 50m,09:10,2.5,370,31 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan(Atithi),A/C Seater Push Back (2+3),22:40,05h 50m,04:30,2.5,450,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan,AC Seater (2+3),13:50,04h 30m,18:20,2.5,400,41 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba (Samanta),A/C Seater (2+3),08:45,04h 00m,12:45,2.5,370,24 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan (Lokenath),AC Seater (2+3),00:35,04h 00m,04:35,2.5,420,26 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan,AC Seater (2+3),05:55,03h 20m,09:15,2.5,420,31 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Ankita Paribahan (Maity Motor),AC Seater (2+3),00:45,04h 15m,05:00,2.5,450,31 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Snemita Parisheba (Bhunia),AC Seater (2+3),16:00,04h 10m,20:10,2.5,370,41 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Aradhana Bus Service,A/C Seater / Sleeper (2+2),03:10,03h 55m,07:05,2.4,450,31 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Aradhana Bus Service,Non AC Seater (2+3),01:30,04h 00m,05:30,2.4,350,7 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Bengal Surface Transport,A/C Seater Push Back (2+3),23:59,04h 01m,04:00,2.1,399,20 Seats available
Kolkata to Mandarmani,https://www.redbus.in/bus-tickets/kolkata-to-mandarmani,Aniruddha Travels,NON A/C Seater Push Back (2+3) (2+3),07:30,04h 50m,12:20,1.4,279,30 Seats available
